a	1653
b	1232
c	1182
d	1088
f	1044
e	1024
g	938
h	863
i	800
j	640
k	519
l	494
m	468
o	445
n	425
p	366
q	297
r	280
s	255
t	217
u	166
v	126
aa	59
ba	50
w	50
ad	48
ac	47
ab	41
ca	41
da	41
ag	39
x	39
fa	37
bc	37
y	36
ea	33
ah	32
z	32
bd	31
ga	31
ec	31
ha	30
ai	30
cc	29
eb	29
bb	28
be	28
dg	28
aj	28
fb	27
af	27
bg	27
df	27
ff	26
ae	26
gc	26
ef	26
fc	26
ia	25
ce	25
cg	25
cb	25
ed	25
hc	25
ja	24
dc	24
cd	24
gf	23
fg	23
fd	23
ee	23
hb	23
he	22
hh	22
di	22
ak	22
cf	22
bf	22
ka	22
ei	21
dd	21
de	21
jc	21
gb	20
jb	20
am	20
eh	19
an	19
eg	19
if	19
jf	19
dh	18
db	18
la	18
ib	18
ge	18
bh	18
ie	18
fh	18
ma	18
hd	17
ci	17
bl	17
fi	17
oa	17
kf	17
ej	17
cj	16
gl	16
gi	16
na	16
dl	16
bj	15
gd	15
bk	15
ob	15
bm	15
hf	15
ic	15
ch	15
ap	15
lb	15
cm	15
gg	14
hi	14
fq	14
fe	14
bi	14
cl	14
kc	14
ld	14
lc	14
fj	14
gh	14
ig	14
kb	14
ih	14
fl	13
oc	13
dj	13
hm	13
ek	13
ii	13
qa	13
nb	13
lf	13
me	13
ck	13
cp	12
hl	12
je	12
pa	12
pd	12
mb	12
gk	12
pb	12
le	12
co	11
al	11
qe	11
ao	11
dk	11
jg	11
mg	11
jd	11
kg	11
ji	11
hj	11
mc	11
id	11
em	10
jj	10
do	10
ar	10
nh	10
bp	10
kd	10
qb	10
mi	10
od	10
gj	10
bo	10
ki	10
aq	10
dt	10
nc	10
bn	10
nd	9
qd	9
go	9
pf	9
io	9
rb	9
fr	9
cn	9
kp	9
of	9
sa	9
nk	9
ke	9
nf	9
og	9
nl	9
nm	8
li	8
hg	8
kk	8
oe	8
pg	8
ng	8
bs	8
qc	8
rc	8
pc	8
km	8
pm	8
gp	8
md	8
jh	8
lh	8
el	7
nj	7
hs	7
ra	7
lk	7
gm	7
kj	7
er	7
iq	7
rh	7
tb	7
eq	7
ll	7
jo	7
fp	7
oh	7
po	7
lg	7
gs	7
qr	7
eo	7
fk	7
hq	7
hk	7
bq	7
dn	7
qh	7
sg	7
fo	6
dq	6
ace	6
uh	6
te	6
ep	6
dp	6
mm	6
ik	6
hr	6
ok	6
pl	6
ni	6
cs	6
fu	6
re	6
oo	6
ev	6
sh	6
pn	6
fm	6
im	5
lp	5
qo	5
om	5
rd	5
cu	5
ns	5
gn	5
dm	5
es	5
sc	5
qj	5
ju	5
nn	5
pe	5
mq	5
fs	5
vf	5
ta	5
gr	5
mk	5
in	5
ip	5
si	5
br	5
au	5
en	5
cq	5
ho	5
gq	5
oj	5
oi	5
rk	5
hn	5
qg	5
mo	5
tc	5
vi	5
ir	5
mn	5
qn	4
ds	4
ph	4
ub	4
kl	4
ij	4
cv	4
vc	4
pp	4
jq	4
sq	4
lr	4
vd	4
ol	4
sf	4
kv	4
is	4
ri	4
jm	4
qi	4
sb	4
rf	4
rg	4
ne	4
cr	4
dr	4
jl	4
haa	4
uf	4
qf	4
ro	4
mt	4
as	4
ui	4
iv	4
sd	4
it	4
kr	4
mf	4
av	4
lm	4
kn	4
mh	4
qp	4
tj	4
et	4
qm	4
ti	3
ahe	3
kh	3
nt	3
rn	3
iaj	3
nq	3
eea	3
pi	3
uo	3
il	3
pj	3
du	3
cx	3
hu	3
fga	3
ls	3
gbf	3
at	3
eag	3
edb	3
bda	3
lj	3
jp	3
ql	3
sk	3
lo	3
yg	3
keh	3
gig	3
ccd	3
js	3
nr	3
sj	3
aan	3
