a	1367
b	1096
d	929
c	920
g	888
f	850
e	840
h	695
i	660
j	590
k	462
l	407
m	378
o	378
n	355
p	309
s	269
r	249
q	246
t	167
u	147
v	136
aa	78
ba	72
af	61
ad	61
da	60
ae	60
ab	55
ca	55
ga	51
fa	51
ac	51
ag	48
ea	46
x	44
w	44
df	43
cd	43
ia	42
ha	42
cb	42
cc	41
bc	41
ah	40
bg	40
dc	40
bb	39
gd	39
be	39
db	39
gc	38
fd	38
dd	38
ed	37
eg	37
ff	37
cf	37
ch	36
fb	36
ib	36
ce	35
bh	34
ee	34
ai	33
gf	33
de	32
fe	32
dh	32
fc	31
dg	31
eb	31
cg	31
aj	31
y	30
bi	30
bf	30
id	30
ja	29
ge	29
ka	29
dj	29
ef	29
gg	29
hc	29
ci	29
al	28
di	28
ec	28
eh	27
bd	27
gb	27
z	27
ak	26
ei	26
ap	26
ij	26
hd	25
jb	25
fi	24
if	24
am	24
hi	24
hb	24
ej	24
oa	24
he	24
ma	24
je	23
hf	23
bj	23
fh	23
an	23
jd	23
ic	23
fk	22
gh	21
ao	21
na	21
md	21
ld	21
lc	21
kb	21
ig	21
la	21
jg	21
fm	21
jh	21
ng	20
ie	20
bp	20
fg	20
mf	20
fj	19
bk	18
cm	18
hh	18
gj	18
gi	18
gk	18
pa	18
jc	18
od	18
go	18
lb	17
kc	17
dk	17
ih	17
kd	17
lh	17
nb	17
dl	17
bm	16
og	16
qb	16
hg	16
kj	16
hp	16
cl	16
ck	16
el	16
mb	16
nc	15
as	15
sa	15
nf	15
se	15
jm	15
jj	15
aq	15
ji	15
dp	15
ii	15
ra	15
nh	15
ke	15
rg	15
do	15
ne	15
of	15
fl	15
bo	14
me	14
en	14
ep	14
cq	14
ki	14
pb	14
il	14
pi	14
ob	14
eo	14
pf	14
mh	14
ek	13
qf	13
em	13
oi	13
pg	13
fn	13
mc	13
oc	13
oe	13
cj	13
dm	13
ta	13
bn	13
ar	12
pe	12
ik	12
lf	12
bl	12
fo	12
hq	12
cn	12
gm	12
qd	12
jk	12
hj	12
lg	12
gq	12
dn	12
at	12
mi	12
jn	12
pc	11
lk	11
bs	11
kh	11
qc	11
le	11
te	11
qa	11
nd	11
gv	11
fs	11
jf	10
ol	10
fr	10
ml	10
rc	10
gr	10
km	10
kn	10
mg	10
hn	10
is	10
nl	10
dq	10
gl	10
iq	10
pd	9
co	9
uc	9
in	9
fq	9
kg	9
cr	9
ip	9
mj	9
ds	9
kl	9
tg	9
im	9
ue	8
oh	8
bv	8
kf	8
li	8
gt	8
hm	8
va	8
oq	8
eq	8
sf	8
lp	8
nk	8
ho	8
ph	8
cp	8
qq	8
rf	8
jl	8
kq	8
ev	8
td	8
eu	8
th	8
ok	8
vg	8
cv	8
hl	7
lo	7
nm	7
kk	7
lm	7
bq	7
ua	7
np	7
it	7
io	7
qg	7
uf	7
mn	7
nj	7
js	7
sd	6
add	6
dr	6
pj	6
po	6
sn	6
aad	6
jo	6
tf	6
uk	6
cs	6
es	6
sc	6
re	6
nq	6
aai	6
lj	6
bag	6
mk	6
vi	6
br	6
qo	6
qi	6
qe	6
bu	6
fp	6
vd	6
tn	6
bt	6
dt	6
sk	5
we	5
mm	5
dde	5
sb	5
ln	5
nn	5
jq	5
gp	5
gdc	5
oj	5
no	5
bam	5
cbg	5
cab	5
rh	5
ks	5
ll	5
et	5
ve	5
ft	5
hk	5
or	5
on	5
ct	5
rn	5
av	5
ub	5
fv	5
hv	4
kr	4
vb	4
bkc	4
maa	4
ihh	4
age	4
jaa	4
jr	4
gal	4
gs	4
gu	4
gmb	4
cgd	4
lu	4
rj	4
bde	4
tb	4
uj	4
tp	4
bgb	4
sj	4
rr	4
du	4
acd	4
bcb	4
sl	4
jba	4
gaq	4
bab	4
kv	4
op	4
ir	4
ko	4
eab	4
dbb	4
nda	4
mo	4
pl	4
dbd	4
wa	4
ns	4
cdb	4
aaa	4
jab	4
efc	4
qp	4
bda	4
pm	4
aee	4
gbh	4
kt	4
gn	4
um	4
cdf	4
jt	4
agh	4
rd	4
ael	4
ida	4
vf	4
bad	4
om	4
bid	4
nr	4
un	4
vn	4
gjj	4
lr	4
rl	4
ni	4
tj	4
ug	4
bia	4
ri	4
qj	4
eff	4
hs	4
eea	4
xm	4
dv	4
hr	4
sh	4
ur	4
qh	4
ui	4
cce	3
ach	3
fef	3
sg	3
dbe	3
adi	3
hae	3
gcb	3
mab	3
jbh	3
akh	3
ew	3
wc	3
aaf	3
pk	3
dcc	3
rb	3
ahd	3
ica	3
akd	3
mv	3
aam	3
abd	3
eeo	3
iac	3
cao	3
bic	3
aah	3
aab	3
ql	3
aei	3
fch	3
fgh	3
lad	3
aaq	3
beb	3
ann	3
fah	3
rge	3
chg	3
fbo	3
gau	3
ifg	3
naa	3
tm	3
ade	3
bgj	3
apa	3
agb	3
aea	3
acf	3
cad	3
dbi	3
acb	3
ala	3
jbf	3
bhd	3
os	3
cu	3
aed	3
fab	3
lgf	3
jp	3
bdd	3
fbb	3
alc	3
bhh	3
aw	3
dea	3
dcf	3
ul	3
ied	3
gbq	3
ckh	3
deg	3
jbg	3
iv	3
ay	3
hbb	3
bx	3
vh	3
pq	3
tq	3
mam	3
hdg	3
efd	3
fci	3
nv	3
qm	3
bbc	3
jce	3
gba	3
adb	3
ata	3
faa	3
dec	3
mbd	3
hfc	3
gcd	3
fkh	3
ajh	3
jtk	3
icd	3
aha	3
vm	3
er	3
abc	3
ibj	3
dgf	3
gif	3
agd	3
dce	3
bdg	3
aga	3
bkb	3
haf	3
us	3
ahf	3
ov	3
dab	3
fge	3
gaf	3
dda	3
wi	3
ape	3
jag	3
rda	3
jig	3
afc	3
vo	3
cba	3
fka	3
pn	3
mdi	3
bbe	3
pcg	3
gdh	3
tc	3
aef	3
iga	3
oaf	3
jhi	3
jv	3
ifa	3
mp	3
rk	3
uo	3
mr	3
ajd	3
hfa	3
ogd	3
apd	3
afa	3
gda	3
glg	3
dgd	3
dbm	3
afo	2
die	2
hdn	2
ow	2
bkj	2
cna	2
eaj	2
hai	2
ti	2
edo	2
hgai	2
wj	2
hck	2
oil	2
hac	2
gbs	2
fx	2
hbj	2
aiaa	2
hfb	2
ehae	2
bgh	2
bdm	2
qge	2
cfd	2
aja	2
ecm	2
gfr	2
pfa	2
cabk	2
rhh	2
jjf	2
dkh	2
ccn	2
ut	2
uq	2
qda	2
bge	2
aap	2
emq	2
eai	2
gsd	2
ijg	2
ya	2
lei	2
nca	2
gae	2
bhf	2
bdb	2
ikc	2
beuf	2
afn	2
eae	2
ico	2
jco	2
cfc	2
bdek	2
ofk	2
jnf	2
bvg	2
eif	2
nba	2
mcb	2
tv	2
bhi	2
uhdf	2
rbo	2
kga	2
wt	2
fhi	2
iha	2
lkd	2
gkj	2
gjmf	2
babg	2
bim	2
lgh	2
aff	2
aeb	2
dbf	2
bof	2
mde	2
ald	2
aph	2
eha	2
pej	2
dad	2
jci	2
obc	2
gaa	2
ht	2
bae	2
efa	2
anc	2
obb	2
bihd	2
bhm	2
maf	2
mu	2
gw	2
tgj	2
eaah	2
ahff	2
fae	2
ajj	2
fw	2
ajpn	2
lsd	2
hu	2
abg	2
abk	2
efg	2
bfc	2
agc	2
ana	2
eel	2
enf	2
igm	2
ecj	2
dqd	2
cjf	2
pde	2
llg	2
dpaa	2
idb	2
hfj	2
dx	2
ego	2
lal	2
adc	2
iab	2
scg	2
fcb	2
cff	2
oec	2
cbe	2
aag	2
cae	2
qt	2
ou	2
hnf	2
bbba	2
aoa	2
ts	2
jav	2
cnb	2
fgeg	2
ro	2
jcb	2
amb	2
eee	2
aje	2
qr	2
gga	2
blh	2
hjb	2
ddg	2
egj	2
fbh	2
hni	2
ega	2
ide	2
ked	2
dcd	2
hcc	2
hdb	2
dke	2
hhg	2
daf	2
ija	2
jdd	2
egb	2
lif	2
dib	2
kbj	2
nai	2
mic	2
mda	2
fnj	2
bjc	2
hpe	2
mpb	2
jgj	2
dbg	2
oecd	2
kp	2
gbb	2
dug	2
jmg	2
daa	2
tce	2
baa	2
hji	2
mgc	2
goi	2
bci	2
vp	2
fan	2
dw	2
ard	2
agi	2
jmb	2
dng	2
xd	2
bjg	2
aho	2
uh	2
tk	2
gma	2
hga	2
aia	2
jaf	2
xe	2
abma	2
fbl	2
dfa	2
cah	2
jae	2
beh	2
ud	2
vj	2
cjc	2
hgc	2
eda	2
ls	2
bax	2
are	2
igb	2
gcf	2
cca	2
lak	2
ty	2
emk	2
fcj	2
cac	2
bih	2
ack	2
hei	2
cmb	2
gab	2
hgg	2
ijt	2
iea	2
gfb	2
acm	2
del	2
hne	2
lce	2
ggp	2
abh	2
kff	2
fz	2
hcf	2
bgc	2
hab	2
dgg	2
ief	2
bfj	2
nac	2
lqk	2
lge	2
cha	2
hes	2
iej	2
hbg	2
fea	2
idg	2
oub	2
fbp	2
ps	2
gqk	2
eob	2
ajg	2
jmi	2
abb	2
ddb	2
fod	2
faj	2
bfi	2
kla	2
hcq	2
hia	2
edh	2
cjg	2
bna	2
zg	2
ffd	2
bcd	2
ced	2
feb	2
dig	2
sp	2
adf	2
ltd	2
aqc	2
sm	2
bcg	2
mq	2
pab	2
cqa	2
cgb	2
iu	2
dhb	2
afh	2
fcm	2
jja	2
cuc	2
sv	2
jkg	2
brd	2
oab	2
hcj	2
alg	2
bikf	2
fdf	2
mfad	2
ehc	2
jod	2
gde	2
rmc	2
eag	2
wf	2
bac	2
oee	2
pv	2
bln	2
gwe	2
pbb	2
ebe	2
keq	2
nne	2
rak	2
bkfn	2
edfa	2
caf	2
eek	2
gdo	2
pp	2
ecf	2
gac	2
lcs	2
bmo	2
fbc	2
abkh	2
so	2
vu	2
dcb	2
bec	2
mca	2
qk	2
cak	2
zb	2
kng	2
nab	2
bhc	2
hfd	2
hed	2
tab	2
iid	2
ot	2
jfi	2
bll	2
yd	2
ncf	2
bha	2
ema	2
cnc	2
bqa	2
gehh	2
cda	2
adh	2
edm	2
gqg	2
fav	2
pbd	2
sab	2
gnt	2
ms	2
bfa	2
eja	2
dha	2
fcn	2
eaf	2
ceg	2
au	2
oba	2
cih	2
ifh	2
cjrc	2
lt	2
cbf	2
com	2
ama	2
cfe	2
fac	2
fag	2
kgj	2
rfe	2
aci	2
gjf	2
qn	2
ddi	2
dfad	2
lbl	2
duf	2
aer	2
cpe	2
dej	2
cej	2
deb	2
jai	2
goe	2
ccb	2
cii	2
ham	2
fds	2
fqa	2
bgl	2
rfc	2
xb	2
mdu	2
heb	2
mal	2
cfg	2
rad	2
ldd	2
dae	2
gdf	2
hjr	2
ahc	2
iic	2
kdd	2
nea	2
xn	2
cnj	2
cfa	2
atd	2
acad	2
dch	2
hce	2
dfe	2
bcf	2
gx	2
mba	2
fdh	2
kae	2
ox	2
cfb	2
jbj	2
hgb	2
eva	2
ebk	2
blg	2
