city	13
beach	9
santa	7
fort	6
new	6
san	6
port	5
valley	4
springs	4
saint	4
st	4
county	3
lake	3
las	3
york	3
north	3
boise	2
coral	2
rapids	2
charleston	2
mesa	2
el	2
grove	2
grand	2
bay	2
huntington	2
vegas	2
haven	2
orange	2
palm	2
lucie	2
richmond	2
louis	2
paul	2
petersburg	2
sioux	2
south	2
west	2
aberdeen	1
abilene	1
akron	1
albany	1
albuquerque	1
alexandria	1
allentown	1
amarillo	1
anaheim	1
anchorage	1
ann	1
arbor	1
antioch	1
apple	1
appleton	1
arlington	1
arvada	1
asheville	1
athens	1
atlanta	1
atlantic	1
augusta	1
aurora	1
austin	1
bakersfield	1
baltimore	1
barnstable	1
baton	1
rouge	1
beaumont	1
bel	1
air	1
bellevue	1
berkeley	1
bethlehem	1
billings	1
birmingham	1
bloomington	1
bonita	1
boston	1
boulder	1
bradenton	1
bremerton	1
bridgeport	1
brighton	1
brownsville	1
bryan	1
buffalo	1
burbank	1
burlington	1
cambridge	1
canton	1
cape	1
carrollton	1
cary	1
cathedral	1
cedar	1
champaign	1
chandler	1
charlotte	1
chattanooga	1
chesapeake	1
chicago	1
chula	1
vista	1
cincinnati	1
clarke	1
clarksville	1
clearwater	1
cleveland	1
college	1
station	1
colorado	1
columbia	1
columbus	1
concord	1
corona	1
corpus	1
christi	1
costa	1
dallas	1
daly	1
danbury	1
davenport	1
davidson	1
dayton	1
daytona	1
deltona	1
denton	1
denver	1
des	1
moines	1
detroit	1
downey	1
duluth	1
durham	1
monte	1
paso	1
elizabeth	1
elk	1
elkhart	1
erie	1
escondido	1
eugene	1
evansville	1
fairfield	1
fargo	1
fayetteville	1
fitchburg	1
flint	1
fontana	1
collins	1
lauderdale	1
smith	1
walton	1
wayne	1
worth	1
frederick	1
fremont	1
fresno	1
fullerton	1
gainesville	1
garden	1
garland	1
gastonia	1
gilbert	1
glendale	1
prairie	1
grayslake	1
green	1
greenbay	1
greensboro	1
greenville	1
gulfport	1
biloxi	1
hagerstown	1
hampton	1
harlingen	1
harrisburg	1
hartford	1
havre	1
de	1
grace	1
hayward	1
hemet	1
henderson	1
hesperia	1
hialeah	1
hickory	1
high	1
point	1
hollywood	1
honolulu	1
houma	1
houston	1
howell	1
huntsville	1
independence	1
indianapolis	1
inglewood	1
irvine	1
irving	1
jackson	1
jacksonville	1
jefferson	1
jersey	1
johnson	1
joliet	1
kailua	1
kalamazoo	1
kaneohe	1
kansas	1
kennewick	1
kenosha	1
killeen	1
kissimmee	1
knoxville	1
lacey	1
lafayette	1
charles	1
lakeland	1
lakewood	1
lancaster	1
lansing	1
laredo	1
cruces	1
layton	1
leominster	1
lewisville	1
lexington	1
lincoln	1
little	1
rock	1
long	1
lorain	1
los	1
angeles	1
louisville	1
lowell	1
lubbock	1
macon	1
madison	1
manchester	1
marina	1
marysville	1
mcallen	1
mchenry	1
medford	1
melbourne	1
memphis	1
merced	1
mesquite	1
miami	1
milwaukee	1
minneapolis	1
miramar	1
mission	1
viejo	1
mobile	1
modesto	1
monroe	1
monterey	1
montgomery	1
moreno	1
murfreesboro	1
murrieta	1
muskegon	1
myrtle	1
naperville	1
naples	1
nashua	1
nashville	1
bedford	1
london	1
orleans	1
newark	1
newburgh	1
newport	1
news	1
norfolk	1
normal	1
norman	1
norwalk	1
norwich	1
oakland	1
ocala	1
oceanside	1
odessa	1
ogden	1
oklahoma	1
olathe	1
olympia	1
omaha	1
ontario	1
orem	1
orlando	1
overland	1
park	1
oxnard	1
palmdale	1
panama	1
pasadena	1
paterson	1
pembroke	1
pines	1
pensacola	1
peoria	1
philadelphia	1
phoenix	1
pittsburgh	1
plano	1
pomona	1
pompano	1
arthur	1
portland	1
portsmouth	1
poughkeepsie	1
providence	1
provo	1
pueblo	1
punta	1
gorda	1
racine	1
raleigh	1
rancho	1
cucamonga	1
reading	1
redding	1
reno	1
richland	1
riverside	1
roanoke	1
rochester	1
rockford	1
roseville	1
round	1
sacramento	1
saginaw	1
salem	1
salinas	1
salt	1
antonio	1
bernardino	1
buenaventura	1
diego	1
francisco	1
jose	1
ana	1
barbara	1
clara	1
clarita	1
cruz	1
maria	1
rosa	1
sarasota	1
savannah	1
scottsdale	1
scranton	1
seaside	1
seattle	1
sebastian	1
shreveport	1
simi	1
falls	1
bend	1
lyon	1
spartanburg	1
spokane	1
springdale	1
springfield	1
stamford	1
sterling	1
heights	1
stockton	1
sunnyvale	1
syracuse	1
tacoma	1
tallahassee	1
tampa	1
temecula	1
tempe	1
thornton	1
thousand	1
oaks	1
toledo	1
topeka	1
torrance	1
trenton	1
tucson	1
tulsa	1
tuscaloosa	1
tyler	1
utica	1
vallejo	1
vancouver	1
vero	1
victorville	1
virginia	1
visalia	1
waco	1
warren	1
washington	1
waterbury	1
waterloo	1
covina	1
westminster	1
wichita	1
wilmington	1
winston	1
winter	1
worcester	1
yakima	1
yonkers	1
youngstown	1
	1
